can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,full_name,position
True,True,100.0,100.0,101668,0,0,-1,1,1,4,3.3,3.8,1,Jamie,3.8,306,False,,2024-12-25T22:30:08.266785Z,5.4,101668.jpg,4.1,False,Vardy,5.8,False,,a,11,13,90,2512001,2837,2315601,2845,0.7,16.7,Vardy,241.0,2012-07-01,False,p101668,1776,7,4,1,44,0,0,0,4,0,0,13,321,356.6,181.7,511.0,104.6,22,8.41,2.11,10.52,40.67,0,0,0,0,0,0,0,113,15,147,16,30,14,59,14,,,,,1.0,,0.43,0.0,0.11,0.54,2.06,2.23,123,36,52,10,47,12,63,13,1.11,0.05,Jamie Vardy,Forward
True,True,100.0,100.0,93100,0,0,-1,1,0,2,0.5,1.0,0,Jannik,1.0,307,False,,2025-01-12T22:30:08.908200Z,3.9,93100.jpg,0.7,False,Vestergaard,1.8,False,,a,11,13,11,284453,1383,293485,358,0.3,2.8,Vestergaard,58.0,2021-08-13,False,p93100,1259,0,0,0,32,0,0,0,5,0,0,0,80,273.8,35.1,34.0,34.5,15,0.04,0.08,0.12,23.17,0,0,0,0,0,0,0,164,61,329,105,303,100,260,80,,,,,,,0.0,0.0,0.01,0.01,1.66,2.29,703,229,249,67,503,172,149,57,1.07,0.0,Jannik Vestergaard,Defender
True,True,,,95463,0,0,-1,1,0,1,-0.5,0.0,0,Danny,0.0,308,False,,,3.9,95463.jpg,1.0,False,Ward,2.1,False,,a,11,13,2,138682,449,171090,267,0.0,0.5,Ward,244.0,2018-07-20,False,p95463,135,0,0,0,6,0,0,0,0,0,4,0,-5,35.4,0.0,0.0,3.6,1,0.00,0.00,0.00,3.35,0,0,0,0,0,0,0,400,36,505,19,464,5,443,36,,,,,,,0.0,2.67,0.0,0.0,2.23,4.0,704,66,426,31,406,36,133,19,0.67,0.0,Danny Ward,Goalkeeper
True,True,100.0,100.0,157668,0,0,-1,1,0,3,1.3,1.8,2,Harry,1.8,309,False,,2024-11-23T17:30:08.809600Z,4.4,157668.jpg,1.9,False,Winks,6.0,False,,a,11,13,37,1292950,987,2002893,1070,0.4,8.4,Winks,241.0,2023-07-01,False,p157668,1457,0,2,0,32,0,0,0,4,0,0,0,257,243.2,282.3,30.0,55.7,17,0.21,1.50,1.71,28.41,0,0,0,0,0,0,0,192,77,84,64,311,168,177,96,2.0,,,,,,0.01,0.0,0.09,0.1,1.75,1.98,485,301,166,70,279,124,62,17,1.05,0.0,Harry Winks,Midfielder
True,True,,,209042,0,0,-3,3,0,3,0.1,0.6,0,Oliver,0.6,501,False,,,4.7,209042.jpg,1.2,False,Skipp,0.0,False,,a,11,13,18,4608,5,6692,3,0.1,3.8,Skipp,241.0,2024-08-19,False,p209042,757,0,0,1,21,0,0,0,4,0,0,0,90,86.2,119.8,24.0,23.1,7,0.13,0.28,0.41,20.62,0,0,0,0,0,0,0,347,162,207,129,329,177,318,159,,,,,,,0.02,0.0,0.03,0.05,2.45,2.5,329,214,311,149,392,188,563,218,0.83,0.12,Oliver Skipp,Midfielder
True,True,0.0,0.0,531442,0,0,-3,3,0,3,0.0,0.0,0,Abdul,0.0,570,False,Knee injury - Expected back 01 Jun,2024-11-21T10:30:09.372550Z,5.2,531442.jpg,2.4,False,Fatawu,0.2,False,,i,11,13,26,68945,2,101948,22,0.0,5.0,A.Fatawu,81.0,2024-07-16,False,p531442,576,0,2,0,14,0,0,0,0,0,0,3,125,147.6,104.3,148.0,40.1,6,0.41,1.42,1.83,11.00,0,0,0,0,0,0,0,272,118,225,139,149,94,236,120,,,,,,,0.06,0.0,0.22,0.28,1.72,2.19,169,103,729,313,208,93,372,122,0.94,0.0,Abdul Fatawu,Midfielder
True,True,,,532534,0,0,-1,1,0,3,-0.5,0.0,0,Will,0.0,606,False,,,4.4,532534.jpg,1.0,False,Alves,0.1,False,,a,11,13,1,12546,20,13621,10,0.0,0.2,Alves,241.0,2024-02-09,False,p532534,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,628,244,465,234,603,237,628,244,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,527,313,573,207,441,199,478,173,0.0,0.0,Will Alves,Midfielder
True,False,0.0,0.0,501770,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,616,False,Loaned to Oxford United,2024-08-31T06:22:31.067773Z,4.0,501770.jpg,0.0,False,Nelson,0.0,False,,u,11,13,0,2208,0,3718,1,0.0,0.0,Nelson,,,False,p501770,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,576,203,560,200,525,191,576,203,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,659,192,488,164,586,203,645,218,0.0,0.0,Ben Nelson,Defender
True,True,,,513527,0,0,-2,2,1,3,2.9,3.4,2,Bilal,3.4,635,False,,,4.8,513527.jpg,2.6,False,El Khannouss,0.2,False,,a,11,13,49,60409,192,40741,133,0.7,10.2,El Khannouss,145.0,2024-08-29,False,p513527,1090,2,1,1,30,0,0,0,1,0,0,5,207,208.8,246.4,67.0,52.1,14,0.53,1.20,1.73,25.19,0,0,0,0,0,0,0,220,93,104,75,251,139,192,103,4.0,,,,,,0.04,0.0,0.1,0.14,2.08,2.48,321,207,69,29,169,68,350,113,1.16,0.08,Bilal El Khannouss,Midfielder
True,True,,,531997,0,0,0,0,0,3,-0.5,0.0,0,Henry,0.0,694,False,,,4.5,531997.jpg,0.0,False,Cartwright,0.0,False,,a,11,13,0,496,5,252,2,0.0,0.0,Cartwright,241.0,2024-12-13,False,p531997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,682,282,679,285,664,278,682,282,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,439,275,636,252,690,286,727,307,0.0,0.0,Henry Cartwright,Midfielder
True,True,,,532535,0,0,0,0,0,2,-0.5,0.0,0,Thomas,0.0,708,False,,,4.0,532535.jpg,0.0,False,Wilson-Brown,0.0,False,,a,11,13,0,622,5,352,5,0.0,0.0,Wilson-Brown,241.0,2022-07-08,False,p532535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,582,208,567,206,533,198,582,208,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,669,201,496,171,592,208,700,236,0.0,0.0,Thomas Wilson-Brown,Defender
True,True,,,488439,0,0,0,0,0,2,0.2,0.7,1,Woyo,0.7,726,False,,,4.0,488439.jpg,1.0,False,Coulibaly,0.0,False,,a,11,13,2,687,16,159,9,0.2,0.5,Coulibaly,73.0,2025-01-15,False,p488439,15,0,0,0,1,0,0,0,0,0,0,0,6,3.2,0.0,0.0,0.3,0,0.00,0.00,0.00,0.69,0,0,0,0,0,0,0,481,169,553,194,516,183,496,173,,,,,,,0.0,0.0,0.0,0.0,4.14,6.0,650,184,297,80,420,142,706,239,0.0,0.0,Woyo Coulibaly,Defender
True,True,,,100050995,0,0,0,0,0,5,3.5,4.0,0,Ruud,4.0,754,False,,,0.5,100050995.jpg,0.0,False,van Nistelrooij,0.2,False,,a,11,13,8,136,24,330,93,8.0,16.0,Van Nistelrooy,152.0,2024-12-01,False,man50996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1,0,1,0,0,0,2,510,5,486,5,445,5,510,5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,757,20,46,12,521,5,607,14,0.0,0.0,Ruud van Nistelrooij,
True,True,100.0,100.0,116535,0,0,0,0,2,1,4.5,8.5,7,Alisson,3.5,310,False,,2024-10-05T14:00:07.200306Z,5.5,116535.jpg,4.4,False,Ramses Becker,9.1,False,,a,12,14,66,1236845,2618,1511615,1245,0.6,12.0,A.Becker,30.0,2018-07-19,False,p116535,1338,0,0,7,12,0,0,0,0,0,36,6,261,271.6,13.0,0.0,28.2,15,0.00,0.20,0.20,10.47,0,0,0,0,0,0,0,166,20,396,4,747,76,293,20,,,,,,,0.0,2.42,0.01,0.01,0.7,0.81,105,1,66,4,36,6,37,9,1.01,0.47,Alisson Ramses Becker,Goalkeeper
True,True,100.0,100.0,169187,0,0,4,-4,3,2,5.0,9.5,6,Trent,4.0,311,True,,2024-11-10T01:30:08.685145Z,7.4,169187.jpg,4.9,False,Alexander-Arnold,33.5,False,,a,12,14,107,3920758,3289,3504929,4093,0.5,14.5,Alexander-Arnold,241.0,2015-07-01,False,p169187,1733,1,6,9,17,0,0,0,4,0,0,13,453,512.4,677.9,137.0,132.6,21,1.04,6.23,7.27,14.29,0,0,0,0,0,0,0,30,9,5,1,161,28,26,2,1.0,,1.0,,,,0.05,0.0,0.32,0.37,0.74,0.88,19,1,49,6,14,1,6,1,1.09,0.47,Trent Alexander-Arnold,Defender
True,False,0.0,0.0,535928,0,0,0,0,0,3,0.0,0.0,0,Stefan,0.0,312,False,Loaned to RB Salzburg,2024-08-31T06:19:45.092198Z,4.5,535928.jpg,0.0,False,Bajčetić Maquieira,0.0,False,,u,12,14,0,2712,0,17508,2,0.0,0.0,Bajcetic,,,False,p535928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,684,284,681,287,666,280,684,284,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,441,277,638,254,692,288,584,231,0.0,0.0,Stefan Bajčetić Maquieira,Midfielder
True,True,100.0,100.0,492777,0,0,-3,3,0,2,1.3,2.1,1,Conor,0.3,313,False,,2024-11-28T10:30:07.495614Z,4.7,492777.jpg,1.4,False,Bradley,0.2,False,,a,12,14,13,51664,125,97287,74,0.1,2.8,Bradley,242.0,2023-09-25,False,p492777,255,0,0,1,3,0,0,0,1,0,0,0,49,43.4,15.0,93.0,15.1,1,0.49,0.21,0.70,4.20,0,0,0,0,0,0,0,389,138,387,132,208,51,360,120,,,,,,,0.17,0.0,0.07,0.24,1.48,1.06,338,45,363,106,363,120,338,122,0.35,0.35,Conor Bradley,Defender
True,False,0.0,0.0,491970,0,0,0,0,0,3,0.0,0.0,0,Bobby,0.0,315,False,Transferred to RB Salzburg,2024-08-22T11:22:35.466323Z,4.5,491970.jpg,0.0,False,Clark,0.0,False,,u,12,14,0,444,0,5286,3,0.0,0.0,Clark,,,False,p491970,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,667,269,665,272,648,264,667,269,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,414,254,620,237,676,273,671,279,0.0,0.0,Bobby Clark,Midfielder
True,True,75.0,75.0,447203,0,0,-5,5,0,4,2.4,4.4,1,Darwin,2.2,316,False,Illness - 75% chance of playing,2025-01-31T15:00:09.018032Z,7.0,447203.jpg,2.6,False,Núñez Ribeiro,2.1,False,,d,12,14,46,321738,55,703923,1851,0.3,6.6,Darwin,230.0,2022-06-14,False,p447203,816,4,2,2,14,0,0,0,6,0,0,4,198,209.4,87.2,277.0,56.7,7,3.28,0.31,3.59,11.72,0,0,0,0,0,0,0,219,21,244,27,69,23,170,23,,,,,3.0,,0.36,0.0,0.03,0.39,1.29,1.54,27,12,150,17,177,23,137,21,0.77,0.22,Darwin Núñez Ribeiro,Forward
True,True,75.0,75.0,194634,0,0,-3,3,0,3,1.7,3.1,0,Diogo,1.3,317,False,Lack of match fitness - 75% chance of playing,2025-01-17T11:30:07.995744Z,7.2,194634.jpg,4.5,False,Teixeira da Silva,2.5,False,,d,12,14,59,1204374,60,2608508,466,0.2,8.2,Diogo J.,173.0,2020-09-19,False,p194634,622,5,3,4,4,0,0,0,1,0,0,4,176,238.2,97.8,336.0,67.1,7,4.89,0.65,5.54,4.85,0,0,0,0,0,0,0,197,82,233,145,55,35,130,77,,,,,,,0.71,0.0,0.09,0.8,0.7,0.58,24,14,227,107,35,19,120,37,1.01,0.58,Diogo Teixeira da Silva,Midfielder
True,False,0.0,0.0,496208,0,0,0,0,0,3,0.0,0.0,0,Ben,0.0,318,False,Loaned to Middlesbrough,2024-08-31T06:17:31.171503Z,4.5,496208.jpg,0.0,False,Doak,0.0,False,,u,12,14,0,1136,0,5608,3,0.0,0.0,Doak,,,False,p496208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,669,271,667,274,650,266,669,271,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,416,256,622,239,678,275,658,269,0.0,0.0,Ben Doak,Midfielder
True,True,100.0,100.0,444884,0,0,-3,3,0,3,2.0,3.5,0,Harvey,1.0,319,False,,2024-09-08T23:00:06.842081Z,5.2,444884.jpg,1.3,False,Elliott,0.2,False,,a,12,14,12,18516,64,113165,67,0.2,2.3,Elliott,241.0,2019-07-28,False,p444884,75,0,1,0,1,0,0,0,0,0,0,0,40,31.8,59.4,14.0,10.6,0,0.07,0.35,0.42,1.39,0,0,0,0,0,0,0,407,187,291,176,365,196,381,185,,,,,,,0.08,0.0,0.42,0.5,1.67,1.2,166,100,267,131,384,184,337,107,0.0,0.0,Harvey Elliott,Midfielder
True,True,,,158983,0,0,-4,4,0,3,1.3,2.1,1,Endo,0.3,320,False,,,4.6,158983.jpg,1.0,False,Wataru,0.1,False,,a,12,14,10,20356,30,32856,35,0.1,2.2,Endo,108.0,2023-08-18,False,p158983,80,0,0,0,1,0,0,0,0,0,0,0,31,16.2,16.4,4.0,3.6,0,0.00,0.04,0.04,0.95,0,0,0,0,0,0,0,441,205,382,207,415,217,444,211,,,,,,,0.0,0.0,0.04,0.04,1.07,1.12,348,225,362,175,461,213,426,147,0.0,0.0,Endo Wataru,Midfielder
True,True,,,243298,0,0,1,-1,2,4,6.2,11.9,5,Cody,5.2,321,False,,,7.6,243298.jpg,4.0,False,Gakpo,22.6,False,,a,12,14,92,2943051,6525,902237,7428,0.7,12.1,Gakpo,152.0,2023-01-01,False,p243298,1293,8,4,5,13,0,0,0,4,0,0,15,421,449.2,375.6,478.0,130.3,15,5.40,2.70,8.09,11.17,0,0,0,0,0,0,0,55,8,54,3,35,16,30,7,,,,,,,0.38,0.0,0.19,0.57,0.78,0.9,16,6,22,5,57,15,17,4,1.04,0.35,Cody Gakpo,Forward
True,True,75.0,75.0,171287,0,0,-3,3,0,2,0.8,1.1,0,Joe,0.0,322,False,Lack of match fitness - 75% chance of playing,2024-12-30T09:30:06.945841Z,4.7,171287.jpg,1.6,False,Gomez,0.4,False,,d,12,14,14,286684,2,318639,128,0.0,3.0,Gomez,241.0,2015-06-20,False,p171287,517,0,0,1,8,0,0,0,1,0,0,0,83,130.4,38.5,58.0,22.8,6,0.33,0.09,0.42,5.38,0,0,0,0,0,0,0,292,105,319,100,260,78,319,104,,,,,,,0.06,0.0,0.02,0.08,0.94,1.39,327,43,673,239,328,104,273,99,1.04,0.17,Joe Gomez,Defender
True,True,,,441266,0,0,0,0,0,3,3.0,5.5,2,Ryan,2.0,323,False,,,5.0,441266.jpg,2.5,False,Gravenberch,0.9,False,,a,12,14,57,232431,230,186024,465,0.4,11.4,Gravenberch,152.0,2023-09-01,False,p441266,1985,0,2,10,19,0,0,0,5,0,0,1,368,327.8,330.7,73.0,73.3,23,0.86,2.70,3.56,18.75,0,0,0,0,0,0,0,131,48,69,53,244,137,115,69,,,,,,,0.04,0.0,0.12,0.16,0.85,0.86,217,135,156,66,189,81,219,66,1.04,0.45,Ryan Gravenberch,Midfielder
True,True,25.0,25.0,206915,0,0,-2,2,1,3,0.6,1.0,4,Curtis,1.3,324,False,Muscle injury - 25% chance of playing,2025-01-22T14:30:06.682540Z,5.3,206915.jpg,3.3,False,Jones,0.3,False,,d,12,14,62,161629,10,154501,309,0.2,11.7,Jones,241.0,2018-04-06,False,p206915,919,3,4,3,13,0,0,0,1,0,0,4,265,263.6,165.1,282.0,71.1,10,3.51,0.49,4.00,11.29,0,0,0,0,0,0,0,171,68,162,109,68,44,124,73,,,,,,,0.34,0.0,0.05,0.39,1.11,1.27,148,86,226,106,105,47,320,100,0.98,0.29,Curtis Jones,Midfielder
True,True,,,200720,0,0,-5,5,1,1,1.0,1.5,0,Caoimhin,0.0,325,False,,,4.0,200720.jpg,4.6,False,Kelleher,1.2,False,,a,12,14,37,717017,283,670209,525,0.0,9.2,Kelleher,104.0,2016-08-06,False,p200720,720,0,0,3,9,0,1,0,0,0,24,1,127,196.8,0.0,0.0,19.7,8,0.00,0.00,0.00,9.68,0,0,0,0,0,0,0,233,24,533,37,496,23,337,25,,,,,,,0.0,3.0,0.0,0.0,1.21,1.12,624,47,462,49,25,2,193,27,1.0,0.38,Caoimhin Kelleher,Goalkeeper
True,True,100.0,100.0,204716,0,0,2,-2,0,2,4.3,8.1,6,Ibrahima,3.3,326,False,,2024-11-28T10:30:07.514061Z,5.2,204716.jpg,3.9,False,Konaté,7.0,False,,a,12,14,66,2608337,2162,2186599,851,0.6,12.7,Konaté,73.0,2021-07-01,False,p204716,1399,1,2,7,12,0,0,0,4,0,0,1,294,332.6,108.0,79.0,52.1,16,1.03,0.71,1.74,13.48,0,0,0,0,0,0,0,126,46,221,58,230,64,193,59,,,,,,,0.07,0.0,0.05,0.12,0.87,0.77,162,19,74,14,58,8,51,17,1.03,0.45,Ibrahima Konaté,Defender
True,True,100.0,100.0,244731,0,0,0,0,3,3,2.8,5.1,3,Luis,1.8,327,False,,2025-01-17T11:30:08.018487Z,7.5,244731.jpg,4.8,False,Díaz,18.3,False,,a,12,14,106,6148902,1607,5275836,10381,0.2,14.1,Luis Díaz,48.0,2022-01-30,False,p244731,1425,8,3,11,11,0,0,0,2,0,0,10,344,411.4,367.0,542.0,131.9,17,6.69,2.07,8.76,12.43,0,0,0,0,0,0,0,71,23,59,45,27,15,28,20,,,,,,,0.42,0.0,0.13,0.55,0.79,0.69,17,11,181,79,17,9,21,7,1.07,0.69,Luis Díaz,Midfielder
True,True,,,118748,0,0,12,-12,9,3,6.5,12.5,13,Mohamed,5.5,328,True,,,13.7,118748.jpg,10.2,False,Salah,71.3,False,,a,12,14,235,6144755,2767,2167316,532,0.4,17.2,M.Salah,63.0,2017-07-01,False,p118748,2030,21,13,10,21,0,0,0,1,0,0,36,801,1035.0,666.4,1350.0,305.0,23,17.54,5.78,23.32,19.92,0,0,0,0,0,0,0,1,1,8,7,1,1,1,1,,,,,2.0,,0.78,0.0,0.26,1.04,0.88,0.93,2,1,18,9,1,1,1,1,1.02,0.44,Mohamed Salah,Midfielder
True,True,100.0,100.0,243016,0,0,-3,3,1,3,4.3,8.1,2,Alexis,3.3,329,False,,2024-12-05T00:30:08.282606Z,6.2,243016.jpg,2.9,False,Mac Allister,2.0,False,,a,12,14,63,247233,317,333225,1305,0.5,10.2,Mac Allister,10.0,2023-06-14,False,p243016,1629,1,4,10,12,0,0,0,6,0,0,2,325,326.0,447.0,234.0,100.7,20,1.92,3.52,5.44,13.79,0,0,0,0,0,0,0,134,50,39,31,90,58,69,44,4.0,,,,,,0.11,0.0,0.19,0.3,0.76,0.66,64,39,75,33,139,60,140,44,1.1,0.55,Alexis Mac Allister,Midfielder
True,True,100.0,100.0,491501,0,0,-1,1,0,3,1.0,1.5,0,James,0.0,330,False,,2024-09-10T11:24:32.362482Z,4.4,491501.jpg,0.0,False,McConnell,0.1,False,,a,12,14,0,8928,15,9653,14,0.0,0.0,McConnell,241.0,2023-07-18,False,p491501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,624,240,621,244,599,233,624,240,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,520,306,568,202,634,245,538,204,0.0,0.0,James McConnell,Midfielder
True,True,100.0,100.0,440148,0,0,-1,1,0,3,1.0,1.5,0,Tyler,0.0,331,False,,2024-09-10T11:27:39.864039Z,4.4,440148.jpg,0.0,False,Morton,0.1,False,,a,12,14,0,29828,16,28420,41,0.0,0.0,Morton,241.0,2021-07-22,False,p440148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,622,239,619,243,596,232,622,239,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,513,305,565,201,632,244,456,164,0.0,0.0,Tyler Morton,Midfielder
True,False,0.0,0.0,197464,0,0,0,0,0,2,0.0,0.0,0,Nathaniel,0.0,332,False,Loaned to Derby County,2024-08-31T06:18:33.693343Z,4.0,197464.jpg,0.0,False,Phillips,0.1,False,,u,12,14,0,4026,0,17409,2,0.0,0.0,N.Phillips,,,False,p197464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,552,188,531,184,494,173,552,188,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,621,167,459,146,562,188,509,179,0.0,0.0,Nathaniel Phillips,Defender
True,True,100.0,100.0,441428,0,0,-6,6,0,2,1.0,1.5,0,Jarell,0.0,333,False,,2024-08-23T09:30:06.099816Z,3.9,441428.jpg,0.8,False,Quansah,1.3,False,,a,12,14,4,294344,201,746319,478,0.0,1.0,Quansah,241.0,2021-12-18,False,p441428,225,0,0,0,4,0,0,0,1,0,0,0,22,59.6,4.8,4.0,6.9,2,0.00,0.13,0.13,3.64,0,0,0,0,0,0,0,368,128,425,147,408,143,410,137,,,,,,,0.0,0.0,0.05,0.05,1.46,1.6,723,240,436,131,495,168,180,71,0.8,0.0,Jarell Quansah,Defender
True,False,0.0,0.0,219937,0,0,0,0,0,2,0.0,0.0,0,Rhys,0.0,334,False,Loaned to Morecambe,2024-08-22T11:18:16.485954Z,4.0,219937.jpg,0.0,False,Williams,0.0,False,,u,12,14,0,828,0,14351,4,0.0,0.0,R.Williams,241.0,2020-09-23,False,p219937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,556,191,537,187,500,176,556,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,629,172,465,150,566,191,542,188,0.0,0.0,Rhys Williams,Defender
True,True,,,122798,0,0,-1,1,0,2,3.0,5.5,6,Andrew,2.0,335,False,,,5.9,122798.jpg,2.9,False,Robertson,4.4,False,,a,12,14,64,1035778,274,1118806,647,0.3,10.8,Robertson,243.0,2017-07-21,False,p122798,1648,0,0,8,20,0,0,0,2,1,0,2,313,270.2,501.5,115.0,88.5,20,0.50,3.09,3.59,16.51,0,0,0,0,0,0,0,169,63,28,5,187,42,87,14,2.0,,,,,,0.03,0.0,0.17,0.2,0.9,1.09,77,6,159,47,138,39,83,29,1.09,0.44,Andrew Robertson,Defender
True,True,100.0,100.0,424876,0,0,-2,2,2,3,4.3,8.1,3,Dominik,3.3,336,False,,2024-12-27T00:30:09.581631Z,6.3,424876.jpg,3.8,False,Szoboszlai,2.8,False,,a,12,14,80,524492,677,476900,1677,0.5,12.7,Szoboszlai,98.0,2023-07-02,False,p424876,1453,3,6,8,13,0,0,0,6,0,0,8,357,289.2,449.0,364.0,110.2,16,5.22,3.60,8.82,13.88,0,0,0,0,0,0,0,154,61,38,30,53,34,53,35,5.0,,2.0,,,,0.32,0.0,0.22,0.54,0.86,0.81,54,29,76,34,71,34,108,31,0.99,0.5,Dominik Szoboszlai,Midfielder
True,True,100.0,100.0,214285,0,0,-4,4,0,2,2.5,4.5,0,Konstantinos,1.5,337,False,,2024-11-25T09:30:07.571904Z,4.6,214285.jpg,2.4,False,Tsimikas,0.2,False,,a,12,14,24,37429,35,65424,113,0.3,5.2,Tsimikas,83.0,2020-08-10,False,p214285,337,0,1,2,1,0,0,0,1,0,0,1,116,103.8,106.9,23.0,23.6,3,0.08,1.04,1.12,2.68,0,0,0,0,0,0,0,321,117,223,60,332,110,316,102,3.0,,,,,,0.02,0.0,0.28,0.3,0.72,0.27,351,51,204,60,202,62,342,123,0.8,0.53,Konstantinos Tsimikas,Defender
True,True,,,97032,0,0,4,-4,0,2,3.7,6.9,5,Virgil,2.7,339,False,,,6.4,97032.jpg,3.9,False,van Dijk,22.7,False,,a,12,14,90,2559417,1438,1745718,3475,0.4,14.1,Virgil,152.0,2018-01-01,False,p97032,2070,1,1,10,21,0,0,0,2,0,0,3,412,507.8,127.9,220.0,85.4,23,1.51,0.65,2.16,20.29,0,0,0,0,0,0,0,32,10,194,46,96,7,92,16,,,3.0,,,,0.07,0.0,0.03,0.1,0.88,0.91,46,2,107,29,62,9,16,6,1.0,0.43,Virgil van Dijk,Defender
True,True,100.0,100.0,223541,0,0,-2,2,0,3,1.3,2.1,0,Federico,0.3,636,False,,2024-12-26T10:30:09.366339Z,6.8,223541.jpg,1.0,False,Chiesa,0.2,False,,a,12,14,3,49117,65,49115,86,0.0,0.4,Chiesa,106.0,2024-08-29,False,p223541,25,0,0,0,1,0,0,0,0,0,0,0,4,0.8,1.8,15.0,1.7,0,0.16,0.09,0.25,0.80,0,0,0,0,0,0,0,500,234,445,224,362,195,472,222,,,,,,,0.58,0.0,0.32,0.9,2.88,3.6,33,16,366,178,485,230,388,134,0.0,0.0,Federico Chiesa,Midfielder
True,True,,,432987,0,0,0,0,0,1,1.0,1.5,0,Vítezslav,0.0,660,False,,,4.0,432987.jpg,1.0,False,Jaros,0.1,False,,a,12,14,1,35434,1,27687,30,0.0,0.2,Jaros,57.0,2019-07-10,False,p432987,11,0,0,0,0,0,0,0,0,0,1,0,6,8.8,0.0,0.0,0.9,0,0.00,0.00,0.00,0.14,0,0,0,0,0,0,0,461,40,540,40,503,26,483,40,,,,,,,0.0,8.18,0.0,0.0,1.15,0.0,636,50,469,51,419,39,447,63,0.0,0.0,Vítezslav Jaros,Goalkeeper
